broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	DESCRIPTION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	INSDC secondary accession	organism	collection date	env_broad_scale	geo loc name	env_local_scale	SubjectNumber	NCBI submission package	lat lon	host	UniqueSampleID	host age	env_medium	BioSampleModel	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	Air Force Research Laboratory	SAMN18994875	SAMN18994875	CAMPY_104	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849937&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849937&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849937	gut metagenome	2014-11-09	ENVO:02000022	USA	ENVO:00002003	3	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	104	36	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994874	SAMN18994874	CAMPY_103	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849936&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849936&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849936	gut metagenome	2014-11-08	ENVO:02000022	USA	ENVO:00002003	3	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	103	36	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994873	SAMN18994873	CAMPY_102	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849935&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849935&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849935	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	3	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	102	36	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994863	SAMN18994863	CAMPY_93	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849927&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849927&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849927	gut metagenome	2014-11-09	ENVO:02000022	USA	ENVO:00002003	1	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	93	28	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994989	SAMN18994989	CAMPY_87	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849922&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849922&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849922	gut metagenome	2014-11-10	ENVO:02000022	USA	ENVO:00002003	28	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	87	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994847	SAMN18994847	CAMPY_84	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849920&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849920&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849920	gut metagenome	2014-11-08	ENVO:02000022	USA	ENVO:00002003	28	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	84	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994977	SAMN18994977	CAMPY_10	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849919&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849919&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849919	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	32	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	10	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994925	SAMN18994925	CAMPY_78	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849914&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849914&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849914	gut metagenome	2014-11-08	ENVO:02000022	USA	ENVO:00002003	15	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	78	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994924	SAMN18994924	CAMPY_77	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849912&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849912&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849912	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	15	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	77	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994854	SAMN18994854	CAMPY_71	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849905&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849905&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849905	gut metagenome	2014-11-08	ENVO:02000022	USA	ENVO:00002003	34	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	71	20	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994852	SAMN18994852	CAMPY_69	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849903&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849903&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849903	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	34	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	69	20	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994851	SAMN18994851	CAMPY_68	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849901&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849901&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849901	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	34	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	68	20	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994850	SAMN18994850	CAMPY_67	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849902&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849902&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849902	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	34	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	67	20	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994901	SAMN18994901	CAMPY_205	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849900&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849900&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849900	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	12	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	205	47	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995030	SAMN18995030	CAMPY_16	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849899&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849899&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849899	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	36	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	16	33	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994899	SAMN18994899	CAMPY_203	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849897&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849897&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849897	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	12	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	203	47	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995005	SAMN18995005	CAMPY_184	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849895&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849895&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849895	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	184	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995004	SAMN18995004	CAMPY_183	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849894&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849894&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849894	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	183	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994893	SAMN18994893	CAMPY_182	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849893&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849893&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849893	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	182	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994890	SAMN18994890	CAMPY_179	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849890&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849890&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849890	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	179	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994889	SAMN18994889	CAMPY_178	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849889&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849889&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849889	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	178	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995051	SAMN18995051	CAMPY_177	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849887&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849887&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849887	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	8	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	177	19	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994994	SAMN18994994	CAMPY_160	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849884&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849884&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849884	gut metagenome	2014-11-08	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	160	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994993	SAMN18994993	CAMPY_159	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849883&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849883&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849883	gut metagenome	2014-11-08	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	159	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994885	SAMN18994885	CAMPY_158	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849882&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849882&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849882	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	158	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994882	SAMN18994882	CAMPY_155	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849878&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849878&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849878	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	155	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995081	SAMN18995081	CAMPY_123	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849871&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849871&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849871	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	31	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	123	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995025	SAMN18995025	CAMPY_13	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849866&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849866&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849866	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	32	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	13	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995020	SAMN18995020	CAMPY_119	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849865&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849865&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849865	gut metagenome	2014-11-10	ENVO:02000022	USA	ENVO:00002003	26	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	119	37	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994966	SAMN18994966	CAMPY_118	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849864&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849864&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849864	gut metagenome	2014-11-09	ENVO:02000022	USA	ENVO:00002003	26	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	118	37	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994965	SAMN18994965	CAMPY_116	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849863&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849863&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849863	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	26	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	116	37	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
